YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,T2M,T2MDEW,T2M_MAX,T2M_MIN,TS,WS10M,WD10M,WS50M,WD50M,PS,PRECTOTCORR,RH2M
2017,12,6,3.0,0.64,276.8,52.61,58.42,0.42,6.21,0.09,6.87,3.65,12.45,2.65,6.4,2.95,163.56,4.4,163.88,98.59,0.18,79.44
2017,12,7,2.38,0.52,290.96,42.24,58.41,0.38,5.29,0.08,7.76,3.69,12.78,3.3,6.76,1.59,92.75,2.19,94.62,98.37,0.08,77.0
2017,12,8,3.12,0.67,282.68,55.77,57.45,0.39,6.44,0.08,8.01,3.54,14.3,3.29,7.16,3.22,243.0,4.97,242.81,97.87,0.02,75.44
2017,12,9,2.44,0.53,303.82,43.77,58.3,0.37,5.38,0.08,9.32,2.87,17.94,3.8,8.91,3.94,302.38,6.43,302.81,97.29,0.14,68.56
2017,12,10,2.58,0.56,304.78,46.03,56.97,0.32,5.54,0.06,8.05,3.98,13.73,4.7,8.36,3.13,253.12,4.88,253.88,97.3,0.12,76.94
2017,12,11,2.94,0.64,281.79,52.02,55.37,0.35,6.12,0.07,8.01,1.63,14.37,3.65,7.72,7.41,226.81,10.57,227.25,96.61,0.0,65.06
2017,12,12,3.11,0.68,284.42,54.76,56.38,0.38,6.35,0.08,9.39,-1.04,18.15,3.87,8.65,4.52,223.62,7.02,223.94,96.82,0.0,49.75
2017,12,13,2.28,0.5,304.17,40.91,52.94,0.29,5.02,0.05,10.65,2.57,17.51,6.58,9.34,2.51,220.25,4.05,232.44,97.47,0.01,58.88
2017,12,14,3.21,0.7,275.45,56.21,56.91,0.34,6.45,0.07,9.17,3.48,17.51,3.85,8.23,4.18,249.25,6.31,249.38,97.42,0.02,70.75
2017,12,15,3.22,0.71,274.01,56.36,56.64,0.4,6.48,0.08,10.01,1.73,17.78,5.28,9.58,6.62,256.88,9.7,257.5,96.59,0.0,58.81
2017,12,16,1.93,0.43,326.39,34.75,56.03,0.28,4.41,0.05,10.65,5.88,17.83,5.37,10.53,3.78,298.0,5.8,298.81,96.39,1.64,74.25
2017,12,17,3.11,0.69,262.99,54.39,58.02,0.36,6.31,0.07,6.23,1.3,12.8,2.15,6.09,4.68,323.38,7.31,323.56,97.34,0.03,74.88
2017,12,18,2.67,0.59,274.38,46.55,58.02,0.29,5.55,0.05,5.23,1.22,11.12,1.75,4.92,4.72,330.12,7.05,330.31,97.63,0.19,78.06
2017,12,19,2.14,0.48,290.97,37.31,54.66,0.26,4.69,0.05,4.76,1.98,9.44,0.53,4.46,2.98,151.06,4.62,151.44,97.6,0.44,81.62
2017,12,20,2.64,0.59,280.34,45.96,54.57,0.27,5.48,0.05,6.44,1.88,11.47,3.1,6.21,5.96,23.88,8.81,24.5,97.6,0.18,74.5
2017,12,21,2.44,0.54,284.2,42.63,55.42,0.27,5.15,0.05,5.13,2.62,8.83,2.13,4.95,6.02,67.38,8.62,68.06,97.55,1.47,84.88
2017,12,22,2.82,0.62,276.29,48.98,55.13,0.33,5.77,0.06,6.36,2.72,12.52,1.74,6.19,7.45,340.12,10.27,340.62,97.79,0.11,80.25
2017,12,23,2.24,0.49,293.28,39.43,57.04,0.28,4.77,0.05,8.73,4.28,14.4,4.51,8.23,6.04,261.25,9.52,261.69,98.0,0.16,76.5
2017,12,24,3.14,0.7,271.31,55.65,57.18,0.36,6.37,0.07,8.82,3.83,14.41,4.76,7.88,3.37,186.5,4.49,187.0,98.35,0.06,73.5
2017,12,25,3.2,0.71,264.27,56.75,57.17,0.4,6.48,0.08,7.06,1.7,14.13,2.26,6.25,4.3,253.88,6.32,254.19,98.06,0.0,71.31
2017,12,26,3.23,0.71,256.59,55.98,56.64,0.38,6.38,0.08,6.41,0.15,15.55,0.49,6.11,5.23,258.12,7.88,258.81,97.41,0.0,69.38
2017,12,27,1.74,0.38,292.27,31.21,54.44,0.27,4.05,0.05,6.48,1.71,11.81,3.23,6.09,7.59,248.94,10.45,249.5,96.4,1.63,73.12
2017,12,28,2.42,0.53,302.48,42.76,58.28,0.3,5.26,0.06,7.26,2.76,14.0,2.59,6.69,4.96,284.62,7.84,285.12,96.23,0.41,75.62
2017,12,29,3.04,0.66,304.0,54.04,58.75,0.35,6.28,0.07,9.03,4.53,14.65,5.58,8.61,5.16,304.5,8.24,304.75,96.92,0.4,75.62
2017,12,30,3.06,0.67,292.12,54.48,59.63,0.37,6.41,0.07,9.69,3.26,19.05,4.01,8.82,4.1,302.5,6.43,303.06,97.72,0.13,68.75
2017,12,31,3.36,0.73,280.7,59.02,59.7,0.39,6.76,0.08,11.19,3.94,20.48,5.44,10.52,3.84,269.0,6.73,269.88,97.73,0.0,64.75
2018,1,1,2.88,0.62,276.12,51.07,59.15,0.37,6.02,0.07,10.01,2.46,16.4,3.76,9.19,6.18,315.88,9.7,316.06,97.69,0.01,61.12
2018,1,2,2.33,0.51,293.41,41.53,59.91,0.31,5.1,0.06,9.09,0.98,17.05,3.62,8.45,5.78,304.19,9.16,304.38,97.65,0.03,59.25
2018,1,3,2.41,0.52,308.45,43.62,59.66,0.34,5.48,0.07,11.62,5.82,20.76,5.94,11.07,4.88,302.81,7.67,303.19,97.7,0.01,70.88
2018,1,4,2.54,0.55,308.89,45.7,60.32,0.37,5.76,0.08,13.05,4.5,22.84,7.65,12.2,5.14,295.69,8.0,296.5,97.41,0.0,59.5
2018,1,5,3.42,0.73,280.4,60.29,60.96,0.45,6.95,0.09,12.19,3.65,21.55,6.73,11.55,4.63,259.06,7.72,259.62,96.95,0.0,59.38
2018,1,6,2.68,0.57,282.62,46.89,59.38,0.38,5.77,0.08,9.89,0.9,17.75,5.06,9.21,5.0,222.06,8.28,222.25,96.44,0.0,56.38
2018,1,7,2.56,0.54,287.09,44.68,51.92,0.36,5.43,0.07,8.02,0.07,14.8,4.1,7.05,3.55,192.88,5.84,193.0,96.25,0.06,59.75
2018,1,8,2.27,0.48,311.45,39.41,42.79,0.28,4.57,0.05,10.15,1.44,16.71,5.35,9.41,4.95,220.38,7.8,220.38,96.63,0.02,56.0
2018,1,9,1.09,0.23,324.93,19.64,38.62,0.15,2.23,0.03,9.26,3.06,14.01,5.13,8.29,3.21,244.44,5.35,244.5,97.07,0.01,65.94
2018,1,10,3.18,0.66,286.2,55.48,60.41,0.38,6.57,0.08,8.07,0.19,15.26,2.19,7.82,4.59,281.31,7.44,281.94,97.2,0.0,63.56
2018,1,11,2.43,0.51,291.45,43.21,61.76,0.34,5.43,0.07,8.3,1.55,16.72,3.41,7.99,4.59,287.0,7.42,287.56,96.79,0.11,65.19
2018,1,12,1.57,0.33,307.39,27.59,58.52,0.21,3.67,0.04,7.29,1.87,12.37,3.53,6.85,7.43,299.31,10.68,300.31,96.71,0.97,69.12
2018,1,13,3.46,0.71,268.9,60.31,61.81,0.37,6.98,0.07,7.44,0.91,14.36,2.62,7.19,4.77,285.75,7.31,286.44,97.3,0.06,66.62
2018,1,14,2.33,0.48,292.78,41.22,59.84,0.34,5.35,0.07,7.45,-1.33,14.28,3.0,6.96,4.71,249.81,7.62,250.31,97.25,0.0,55.06
2018,1,15,2.35,0.48,292.89,42.29,61.85,0.36,5.51,0.07,9.03,-1.77,14.05,5.87,7.2,1.79,230.38,2.76,231.0,97.46,0.0,47.62
2018,1,16,3.56,0.71,271.72,62.53,63.07,0.37,7.22,0.07,9.06,-1.47,17.49,3.75,7.33,3.0,260.69,4.73,261.06,97.75,0.0,49.56
2018,1,17,3.7,0.73,273.95,65.11,65.5,0.46,7.57,0.09,10.23,0.52,20.26,3.88,9.6,4.59,315.0,7.73,314.94,97.27,0.02,55.5
2018,1,18,3.75,0.74,266.22,66.27,66.75,0.49,7.7,0.1,7.9,3.09,15.8,2.94,7.8,3.44,204.25,5.68,203.31,97.58,0.01,73.62
2018,1,19,3.34,0.66,274.53,57.8,63.74,0.46,6.85,0.09,8.53,0.4,17.05,2.9,7.93,2.97,183.31,4.75,184.38,96.87,0.0,60.94
2018,1,20,2.3,0.45,302.3,40.77,61.34,0.32,5.18,0.06,8.76,4.77,13.63,4.49,8.32,7.69,277.5,10.85,277.69,96.87,0.05,78.62
2018,1,21,3.06,0.59,313.9,54.95,64.75,0.41,6.74,0.08,11.78,5.26,19.87,5.56,11.54,6.93,308.19,10.15,308.69,97.04,0.0,68.19
2018,1,22,3.45,0.66,310.9,62.53,64.59,0.47,7.4,0.09,13.85,8.02,20.15,8.31,13.58,7.8,324.5,11.23,324.88,97.28,0.0,70.38
2018,1,23,3.7,0.7,286.5,66.1,68.68,0.52,7.8,0.1,11.34,5.98,20.5,6.12,11.03,5.35,324.94,8.33,325.0,97.46,0.0,74.0
2018,1,24,3.7,0.7,275.98,64.88,66.43,0.52,7.63,0.1,9.19,4.94,15.95,4.67,9.39,3.4,194.44,4.85,193.75,97.98,0.0,77.75
2018,1,25,3.73,0.7,277.26,66.01,67.38,0.52,7.77,0.1,8.61,5.12,15.74,3.69,8.23,3.86,225.31,5.75,225.75,97.84,0.0,80.06
2018,1,26,3.67,0.68,272.31,64.26,65.08,0.54,7.59,0.11,8.85,3.99,16.48,3.17,8.69,5.0,231.38,7.78,231.81,97.25,0.0,74.06
2018,1,27,3.38,0.62,281.66,59.35,66.05,0.5,7.16,0.1,8.96,3.22,16.42,4.51,8.39,3.02,195.5,4.45,196.5,97.43,0.01,71.5
2018,1,28,2.34,0.43,312.31,40.78,68.45,0.37,5.25,0.07,9.08,5.62,15.44,4.28,9.3,3.45,76.5,4.82,77.94,98.21,0.1,80.38
2018,1,29,3.12,0.56,309.5,54.41,68.88,0.43,6.7,0.09,8.48,6.17,13.38,4.51,8.9,2.33,86.69,3.25,88.12,98.42,0.19,85.12
2018,1,30,3.88,0.7,279.38,67.8,70.55,0.52,7.99,0.1,9.51,5.43,16.15,5.18,9.84,2.31,207.0,3.47,207.44,98.18,0.05,78.38
2018,1,31,4.02,0.72,269.0,70.26,71.21,0.53,8.28,0.1,8.78,3.1,16.37,4.55,8.19,2.92,221.94,4.38,222.12,97.72,0.0,72.0
2018,2,1,1.69,0.3,318.12,30.59,64.86,0.28,4.0,0.05,9.23,4.67,15.44,3.94,8.62,5.52,227.38,8.19,227.5,96.8,0.84,74.56
2018,2,2,2.7,0.47,320.52,47.91,59.95,0.41,5.78,0.09,11.54,8.35,17.94,7.1,11.63,7.04,223.12,9.46,223.88,96.1,0.62,82.5
2018,2,3,2.36,0.41,312.38,41.66,65.16,0.4,5.3,0.08,8.58,2.88,11.65,4.25,8.44,3.28,288.56,4.96,289.38,96.28,0.36,68.81
2018,2,4,4.14,0.71,268.79,72.1,76.66,0.59,8.66,0.12,5.55,-0.81,12.54,0.24,6.38,2.97,220.38,4.99,220.69,96.81,0.01,68.25
2018,2,5,3.97,0.67,264.35,68.95,69.39,0.5,8.13,0.1,7.18,0.75,13.9,2.72,7.52,3.37,194.06,4.94,194.44,96.57,0.62,68.12
2018,2,6,3.54,0.59,273.44,61.79,66.46,0.48,7.36,0.09,7.9,-1.39,16.08,2.16,7.19,4.77,233.25,6.72,233.62,95.95,0.02,53.19
2018,2,7,4.38,0.73,262.9,76.28,77.91,0.66,9.16,0.13,6.92,-2.56,14.93,1.69,6.78,6.06,262.5,9.03,263.38,96.36,0.0,55.31
2018,2,8,3.89,0.64,273.91,68.51,78.88,0.66,8.38,0.13,5.89,0.73,12.24,0.65,5.71,2.42,221.81,3.75,223.75,96.91,0.05,71.06
2018,2,9,2.85,0.47,294.28,49.62,72.1,0.49,6.28,0.1,6.44,0.99,12.32,0.25,5.9,3.7,111.69,5.39,111.94,96.45,0.75,70.38
2018,2,10,3.69,0.6,291.09,64.7,80.32,0.48,8.02,0.09,7.26,1.17,13.51,3.48,7.52,5.09,324.44,7.0,324.56,96.25,0.17,68.0
2018,2,11,4.15,0.66,272.24,72.79,81.59,0.59,8.9,0.12,5.94,0.53,12.52,1.62,6.3,4.48,331.25,6.84,331.31,96.77,0.24,72.0
2018,2,12,4.53,0.72,276.76,81.19,83.47,0.62,9.83,0.12,7.87,-1.83,17.18,0.44,8.08,5.34,261.31,7.84,262.44,96.93,0.0,55.5
2018,2,13,3.96,0.62,278.62,69.93,85.15,0.68,8.72,0.13,7.9,-1.52,13.66,2.58,7.9,6.05,295.62,8.3,295.19,96.9,0.06,52.75
2018,2,14,3.58,0.56,296.48,63.89,84.77,0.6,8.25,0.12,8.74,0.12,18.32,1.17,8.38,5.05,292.38,7.42,292.75,96.97,0.12,60.56
2018,2,15,1.93,0.3,330.07,35.22,83.8,0.36,4.87,0.07,9.28,6.21,16.16,3.9,9.17,3.88,327.75,5.6,327.62,97.46,0.4,81.56
2018,2,16,2.07,0.32,325.73,37.55,85.02,0.35,5.11,0.07,10.58,7.23,17.86,5.56,11.16,3.32,186.94,5.08,216.12,97.69,0.05,81.31
2018,2,17,2.7,0.41,331.38,49.32,81.74,0.55,6.68,0.11,10.46,7.62,14.84,7.17,10.28,3.15,222.31,4.86,222.75,97.23,1.99,83.81
2018,2,18,2.36,0.36,338.29,43.07,79.88,0.41,5.79,0.09,10.68,8.12,14.03,7.77,10.48,2.8,195.69,4.41,210.5,96.84,4.51,84.81
2018,2,19,4.13,0.62,304.39,73.68,88.3,0.64,9.27,0.12,10.33,4.05,16.73,3.64,10.6,3.29,324.69,4.87,326.06,96.68,0.97,68.81
2018,2,20,4.49,0.66,310.08,79.59,87.2,0.7,9.86,0.14,10.22,2.73,16.08,6.74,10.93,2.88,314.81,4.1,314.38,96.21,1.59,63.62
2018,2,21,3.81,0.56,311.63,67.55,89.43,0.63,8.69,0.12,9.68,2.86,16.27,3.96,10.09,3.83,270.38,6.24,271.0,95.62,0.38,67.31
2018,2,22,2.59,0.38,322.88,45.66,87.76,0.47,6.13,0.09,6.63,4.25,9.48,4.9,6.77,3.36,201.62,5.09,215.31,95.34,13.81,85.44
2018,2,23,4.2,0.61,297.34,73.77,90.03,0.64,9.32,0.12,7.59,-0.17,14.6,2.8,7.98,4.82,290.81,7.14,291.62,95.58,0.19,63.5
2018,2,24,3.44,0.49,309.76,60.88,86.52,0.62,7.85,0.12,9.55,-0.76,17.22,2.35,9.06,3.2,204.94,4.37,206.5,95.86,0.0,51.56
2018,2,25,4.08,0.58,294.98,70.87,85.13,0.64,8.83,0.13,8.63,1.83,15.4,3.7,9.03,5.2,305.75,7.53,305.19,95.92,0.13,65.69
2018,2,26,5.37,0.75,258.28,94.13,94.51,0.84,11.45,0.16,8.97,-2.74,17.93,2.36,9.04,4.49,273.06,7.29,273.56,95.96,0.0,49.69
2018,2,27,4.04,0.56,298.07,72.62,91.4,0.89,9.23,0.18,9.3,1.16,15.77,4.04,9.03,2.45,196.38,3.7,209.38,95.74,1.22,58.81
2018,2,28,5.1,0.7,302.5,92.4,94.23,1.08,11.45,0.22,12.22,3.94,20.81,4.83,12.44,6.78,223.38,9.54,223.88,96.32,0.09,62.62
2018,3,1,3.81,0.52,334.3,67.97,79.01,0.88,8.21,0.17,14.98,1.76,23.23,7.94,14.69,7.31,229.44,10.78,229.44,95.7,0.0,44.25
2018,3,2,4.61,0.62,321.09,83.56,98.51,0.94,10.73,0.19,17.15,4.99,24.9,10.98,16.88,4.88,270.75,8.2,270.69,95.93,0.0,46.69
2018,3,3,4.16,0.55,338.87,75.7,91.98,1.02,9.6,0.2,17.65,6.88,26.82,10.48,17.59,4.01,209.25,6.23,210.19,95.93,0.14,52.75
2018,3,4,4.68,0.62,322.4,85.3,90.12,1.09,10.58,0.22,15.48,7.37,24.84,9.84,15.62,6.33,223.69,8.45,223.81,95.31,1.68,62.75
2018,3,5,5.47,0.72,296.45,98.88,104.48,1.08,12.45,0.22,14.11,3.94,23.01,7.79,14.49,6.18,254.12,9.05,254.88,95.38,0.03,54.94
2018,3,6,5.56,0.73,294.77,99.53,105.78,1.11,12.65,0.23,13.82,0.96,21.13,8.85,14.1,5.07,277.75,7.88,277.56,95.58,0.07,44.25
2018,3,7,3.91,0.51,312.55,71.23,103.57,0.73,9.2,0.15,13.8,2.94,22.37,7.35,13.73,6.33,270.12,9.27,270.5,96.15,0.27,49.81
2018,3,8,3.65,0.47,315.61,65.53,97.13,0.71,8.68,0.14,11.2,5.01,18.44,5.07,11.68,3.6,250.75,5.42,251.88,96.8,0.38,69.38
2018,3,9,5.44,0.7,318.59,99.91,106.96,1.1,12.58,0.22,16.6,7.72,25.06,9.12,16.62,2.12,242.12,3.04,241.25,96.92,0.02,60.75
2018,3,10,5.56,0.7,319.47,100.94,102.14,1.26,12.41,0.25,17.86,6.71,26.51,10.23,17.51,4.26,241.56,6.27,242.31,96.94,0.0,51.06
2018,3,11,5.02,0.63,329.34,90.6,101.14,1.23,11.3,0.24,17.96,4.47,27.18,10.67,17.9,4.79,236.56,7.18,236.69,96.34,0.01,46.19
2018,3,12,6.15,0.77,284.54,109.9,111.96,1.36,13.78,0.27,14.69,2.13,22.19,7.76,14.49,4.02,282.38,5.59,282.31,96.76,0.02,49.75
2018,3,13,5.78,0.72,288.86,102.83,109.51,1.27,12.88,0.26,13.78,2.24,22.6,5.69,14.69,3.38,272.12,5.28,273.44,97.0,0.0,51.69
2018,3,14,5.2,0.64,314.34,93.82,109.6,1.2,11.95,0.23,14.72,5.53,22.62,7.7,15.56,3.05,252.25,4.95,253.12,96.81,0.01,57.31
2018,3,15,3.34,0.41,341.62,59.49,97.16,0.73,7.69,0.15,17.08,3.37,25.94,10.8,16.77,6.46,223.88,9.68,224.19,96.29,0.0,45.25
2018,3,16,5.63,0.68,323.8,99.9,105.65,1.34,12.63,0.27,18.57,1.16,28.76,10.9,18.43,4.78,213.12,7.75,213.81,95.58,0.02,34.69
2018,3,17,2.43,0.29,327.54,44.17,99.65,0.63,5.8,0.12,11.89,4.22,16.35,7.73,12.37,4.97,309.5,6.44,309.0,95.58,1.25,61.25
2018,3,18,4.97,0.59,316.03,90.05,111.02,1.08,11.67,0.22,13.15,2.79,21.1,6.9,13.23,7.29,247.25,10.29,248.0,95.69,0.39,52.19
2018,3,19,5.82,0.69,302.82,103.29,116.33,1.1,13.2,0.22,12.01,1.58,17.83,6.98,12.62,3.98,297.81,5.57,297.31,96.1,1.18,54.75
2018,3,20,4.42,0.52,304.59,79.27,111.05,0.89,10.27,0.18,12.27,-0.99,20.1,6.56,12.47,7.17,254.69,10.44,255.38,95.92,0.32,42.0
2018,3,21,1.69,0.2,322.01,33.73,106.6,0.41,4.67,0.09,6.69,1.48,10.05,4.43,7.41,3.98,328.81,5.74,328.94,96.32,16.85,69.94
2018,3,22,4.7,0.55,299.02,82.29,110.66,0.8,10.56,0.16,7.18,0.73,12.3,2.19,7.62,6.7,301.19,9.41,301.75,96.12,0.84,65.81
2018,3,23,4.98,0.57,299.29,87.02,114.08,0.82,11.2,0.16,8.63,-0.31,14.71,2.45,9.06,6.09,293.69,8.91,294.25,96.12,0.15,57.06
2018,3,24,4.68,0.53,302.26,83.06,111.89,0.88,10.79,0.17,10.65,1.08,18.93,2.29,11.08,5.78,255.5,8.16,256.62,95.53,3.4,58.44
2018,3,25,4.06,0.46,299.37,72.62,115.91,0.73,9.67,0.14,8.92,1.94,14.73,3.51,9.08,6.88,269.88,9.71,270.62,95.39,0.76,63.56
2018,3,26,3.87,0.44,319.25,70.42,118.26,0.75,9.42,0.15,9.75,5.79,14.8,5.83,10.46,3.55,205.0,5.63,204.31,96.42,8.57,77.81
2018,3,27,5.05,0.56,311.3,89.47,117.7,0.91,11.45,0.18,10.44,4.15,15.85,5.95,10.94,5.95,322.38,8.45,322.56,97.15,0.27,68.0
2018,3,28,6.55,0.73,299.97,118.55,123.41,1.28,15.04,0.26,14.1,3.94,23.55,5.0,14.37,3.74,302.75,5.57,303.12,97.1,0.0,55.75
2018,3,29,6.24,0.69,308.73,111.47,119.9,1.34,14.2,0.27,16.54,1.43,25.53,8.81,16.65,5.83,250.81,8.98,251.5,96.76,0.0,39.44
2018,3,30,4.56,0.5,330.99,80.68,116.79,1.11,10.44,0.22,17.48,1.02,26.34,9.38,17.23,5.48,229.69,8.38,229.94,96.41,0.0,36.06
2018,3,31,6.63,0.73,294.33,118.75,120.29,1.5,14.88,0.3,16.76,1.6,27.3,8.88,17.23,5.3,306.62,7.7,306.25,96.21,0.0,41.56
2018,4,1,6.93,0.75,277.88,123.58,129.97,1.54,15.97,0.31,13.12,-0.12,21.74,5.0,14.38,3.84,272.31,5.66,271.56,97.03,0.0,47.06
2018,4,2,6.91,0.74,289.31,123.38,127.09,1.7,15.78,0.34,14.9,-0.91,23.48,8.15,15.35,3.81,194.0,5.44,195.5,96.91,0.0,38.69
2018,4,3,4.6,0.49,344.81,83.38,111.22,1.2,10.49,0.23,17.19,6.54,27.81,8.83,17.97,2.87,160.38,3.98,162.12,96.71,0.01,55.31
2018,4,4,5.35,0.57,347.02,96.9,107.74,1.2,11.77,0.24,18.1,8.6,27.94,10.73,19.3,4.52,101.38,6.32,129.81,96.59,0.05,59.56
2018,4,5,7.03,0.74,305.32,127.0,130.09,1.77,16.21,0.35,17.01,4.85,25.87,10.9,17.98,4.77,242.75,6.78,241.56,97.09,0.05,52.75
2018,4,6,7.46,0.78,285.87,132.47,132.76,1.85,16.87,0.37,16.02,2.05,25.13,9.12,17.14,2.45,223.69,3.56,225.75,97.03,0.0,43.19
2018,4,7,6.83,0.72,301.08,122.51,127.73,1.77,15.48,0.35,15.03,3.26,24.06,8.03,15.68,4.29,136.31,5.62,137.06,96.64,0.0,51.12
2018,4,8,5.98,0.62,332.96,106.79,112.15,1.34,13.05,0.27,17.63,8.26,30.95,9.37,18.49,6.62,167.06,8.78,168.44,95.87,0.04,61.94
2018,4,9,7.22,0.75,293.2,129.02,133.46,1.56,16.57,0.31,15.06,3.19,23.8,6.62,16.89,3.13,249.12,4.81,251.25,96.53,0.0,51.0
2018,4,10,2.51,0.26,332.0,46.66,109.22,0.66,5.87,0.13,14.35,6.21,21.93,8.82,15.7,4.0,133.19,5.38,135.12,96.25,0.01,63.5
2018,4,11,6.06,0.62,339.38,108.47,117.3,1.28,13.42,0.26,18.74,5.5,28.76,10.27,19.49,4.35,233.12,6.2,234.12,95.51,0.02,50.19
2018,4,12,4.68,0.48,347.7,83.74,130.79,1.25,11.22,0.25,15.69,6.4,23.54,9.29,16.93,3.16,187.19,4.76,190.38,96.0,3.18,58.88
2018,4,13,6.3,0.64,331.37,111.34,119.36,1.33,13.66,0.27,15.95,8.87,24.52,8.14,17.21,4.49,88.25,5.83,89.25,96.29,0.11,66.94
2018,4,14,1.83,0.19,365.1,34.64,101.8,0.35,3.84,0.07,16.13,9.65,23.67,12.1,16.66,6.32,124.56,8.52,126.5,95.53,1.35,70.25
2018,4,15,5.04,0.51,344.14,91.34,113.07,1.06,11.06,0.21,15.29,7.45,21.46,9.78,16.25,4.96,282.0,6.87,282.5,95.98,2.2,61.88
2018,4,16,7.09,0.71,321.03,128.91,132.05,1.79,16.37,0.36,17.42,5.26,26.13,9.3,19.04,4.81,278.06,6.82,279.25,96.89,0.0,49.75
2018,4,17,2.27,0.23,350.73,43.27,132.64,0.64,6.09,0.12,13.37,7.98,17.76,9.94,14.05,3.62,75.94,5.36,76.0,97.23,7.65,70.94
2018,4,18,5.28,0.52,341.98,96.06,133.55,1.34,12.58,0.27,14.87,8.13,22.07,8.15,16.24,4.58,142.31,6.43,142.19,97.38,2.99,68.31
2018,4,19,4.43,0.44,344.55,81.66,131.05,1.16,10.8,0.23,15.29,9.9,20.44,10.95,16.98,3.46,53.19,4.98,53.0,97.38,1.53,73.0
2018,4,20,6.24,0.61,339.91,114.27,128.44,1.41,14.38,0.28,16.33,9.36,23.26,9.44,18.39,2.51,87.0,3.73,88.44,97.24,0.67,67.44
2018,4,21,6.62,0.65,343.22,120.63,132.84,1.67,15.3,0.34,19.14,8.51,27.23,11.24,20.41,2.87,212.94,4.06,215.94,97.12,0.03,55.81
2018,4,22,6.96,0.68,346.35,127.73,137.2,1.72,16.31,0.34,20.69,8.76,28.9,12.69,21.93,2.46,211.12,3.92,212.5,96.94,0.01,50.56
2018,4,23,7.39,0.72,333.54,135.96,138.45,1.93,17.3,0.38,20.36,9.17,30.3,12.16,22.12,3.05,114.44,3.87,118.62,97.0,0.01,55.0
2018,4,24,7.58,0.73,330.74,139.62,140.05,2.0,17.8,0.4,20.56,8.28,29.88,12.56,22.04,3.52,171.12,4.8,173.0,97.06,0.0,49.56
2018,4,25,6.36,0.61,349.95,115.26,131.54,1.62,14.57,0.33,21.15,7.55,30.66,14.33,22.3,3.48,131.75,4.86,133.38,96.78,0.79,45.25
2018,4,26,6.66,0.64,347.19,121.26,126.81,1.52,15.05,0.3,20.18,9.19,27.98,13.5,21.16,5.87,85.81,7.86,86.94,96.19,0.01,56.12
2018,4,27,5.9,0.56,357.35,107.42,127.92,1.3,13.49,0.26,18.45,10.76,24.68,13.13,19.9,6.08,124.06,7.6,124.12,95.99,0.13,64.38
2018,4,28,5.19,0.49,356.34,95.16,135.7,1.38,12.41,0.27,17.18,8.82,22.65,11.69,18.8,5.02,139.12,6.44,138.5,96.37,0.07,60.5
2018,4,29,7.45,0.7,333.17,135.22,141.21,1.91,17.34,0.38,20.53,7.87,30.21,11.15,22.5,3.37,269.88,4.8,270.75,96.46,0.0,50.5
2018,4,30,7.0,0.66,335.66,129.91,141.87,1.91,16.72,0.38,18.79,8.3,27.16,11.44,20.94,4.86,187.19,6.2,188.0,96.77,0.0,54.12
2018,5,1,5.3,0.5,362.78,96.86,128.8,1.45,12.14,0.29,19.15,9.65,28.39,10.66,20.18,6.87,118.0,8.95,120.12,95.79,0.05,60.06
2018,5,2,2.67,0.25,341.23,50.74,141.88,0.75,7.02,0.15,13.3,6.58,16.23,10.26,13.64,11.78,319.06,14.91,319.88,95.47,18.0,64.5
2018,5,3,6.84,0.64,319.75,123.93,146.84,1.72,16.23,0.34,15.65,3.84,22.88,9.68,16.37,7.27,313.56,9.48,313.31,95.91,0.01,48.88
2018,5,4,7.3,0.68,325.33,131.88,146.98,1.78,17.12,0.36,17.04,5.15,23.85,8.69,18.4,3.28,249.69,4.57,251.0,96.25,0.01,49.88
2018,5,5,5.98,0.55,348.38,109.85,143.21,1.64,14.47,0.33,18.02,7.01,24.15,11.7,19.58,2.61,124.12,4.05,125.19,96.51,0.4,52.06
2018,5,6,6.04,0.56,354.6,111.4,143.91,1.53,14.52,0.3,18.34,9.84,25.12,11.78,20.37,2.55,108.38,3.84,112.75,96.67,0.82,63.25
2018,5,7,6.09,0.56,350.62,112.76,143.9,1.69,14.66,0.34,19.28,10.14,27.4,11.48,21.33,1.37,121.81,2.0,141.0,96.67,2.33,61.38
2018,5,8,6.18,0.57,355.06,113.9,137.53,1.66,14.56,0.33,19.5,10.4,25.9,12.49,20.82,3.55,68.25,4.68,67.94,96.16,0.7,58.88
2018,5,9,6.23,0.57,362.23,114.53,139.79,1.71,14.7,0.34,17.73,11.26,22.2,13.65,18.51,3.14,140.56,3.91,139.38,96.18,4.9,67.25
2018,5,10,6.63,0.61,346.47,122.09,147.29,1.83,15.88,0.37,19.29,9.24,26.35,10.98,21.56,1.89,222.19,2.95,222.31,96.59,0.23,57.31
2018,5,11,7.07,0.65,347.37,129.06,143.55,1.83,16.43,0.37,21.08,10.15,28.55,12.65,23.94,1.96,189.25,2.94,201.38,97.01,0.01,55.88
2018,5,12,7.38,0.67,360.2,136.27,145.86,1.94,17.35,0.39,22.97,10.73,30.73,15.95,24.73,2.07,181.75,2.63,185.19,96.82,0.04,52.19
